Table:uint8,RecordID:uint32,MaskIndex:uint8,Mask:blob,Comment:string
0,6275,1,0x00000400,SkillLineAbility Spell 8907 (Skill 573)
0,6276,1,0x00000400,SkillLineAbility Spell 9884 (Skill 573)
0,6277,1,0x00000400,SkillLineAbility Spell 9885 (Skill 573)
0,6278,1,0x00000400,SkillLineAbility Spell 774 (Skill 573)
0,6279,1,0x00000400,SkillLineAbility Spell 1058 (Skill 573)
0,6280,1,0x00000400,SkillLineAbility Spell 1430 (Skill 573)
0,6281,1,0x00000400,SkillLineAbility Spell 2090 (Skill 573)
0,6282,1,0x00000400,SkillLineAbility Spell 2091 (Skill 573)
0,6283,1,0x00000400,SkillLineAbility Spell 3627 (Skill 573)
0,6284,1,0x00000400,SkillLineAbility Spell 8910 (Skill 573)
0,6285,1,0x00000400,SkillLineAbility Spell 9839 (Skill 573)
0,6286,1,0x00000400,SkillLineAbility Spell 9840 (Skill 573)
0,6287,1,0x00000400,SkillLineAbility Spell 9841 (Skill 573)
0,6296,1,0x00000400,SkillLineAbility Spell 8936 (Skill 573)
0,6297,1,0x00000400,SkillLineAbility Spell 8938 (Skill 573)
0,6298,1,0x00000400,SkillLineAbility Spell 8939 (Skill 573)
0,6299,1,0x00000400,SkillLineAbility Spell 8940 (Skill 573)
0,6300,1,0x00000400,SkillLineAbility Spell 8941 (Skill 573)
0,6301,1,0x00000400,SkillLineAbility Spell 9750 (Skill 573)
0,6302,1,0x00000400,SkillLineAbility Spell 9856 (Skill 573)
0,6303,1,0x00000400,SkillLineAbility Spell 9857 (Skill 573)
0,6304,1,0x00000400,SkillLineAbility Spell 9858 (Skill 573)
0,6305,1,0x00000400,SkillLineAbility Spell 740 (Skill 573)
0,6306,1,0x00000400,SkillLineAbility Spell 8918 (Skill 573)
0,6307,1,0x00000400,SkillLineAbility Spell 9862 (Skill 573)
0,6308,1,0x00000400,SkillLineAbility Spell 9863 (Skill 573)
0,6349,1,0x00000400,SkillLineAbility Spell 2893 (Skill 573)
0,6350,1,0x00000400,SkillLineAbility Spell 3137 (Skill 573)
0,6351,1,0x00000400,SkillLineAbility Spell 8946 (Skill 573)
0,6352,1,0x00000400,SkillLineAbility Spell 2782 (Skill 573)
0,9545,1,0x00000400,SkillLineAbility Spell 17104 (Skill 573)
0,11656,1,0x00000400,SkillLineAbility Spell 20484 (Skill 573)
0,11785,1,0x00000400,SkillLineAbility Spell 20739 (Skill 573)
0,11786,1,0x00000400,SkillLineAbility Spell 20742 (Skill 573)
0,11787,1,0x00000400,SkillLineAbility Spell 20747 (Skill 573)
0,11788,1,0x00000400,SkillLineAbility Spell 20748 (Skill 573)
0,12096,1,0x00000400,SkillLineAbility Spell 21849 (Skill 573)
0,12097,1,0x00000400,SkillLineAbility Spell 21850 (Skill 573)
0,13088,1,0x00000400,SkillLineAbility Spell 24943 (Skill 573)
0,13089,1,0x00000400,SkillLineAbility Spell 24944 (Skill 573)
0,13090,1,0x00000400,SkillLineAbility Spell 24945 (Skill 573)
0,13091,1,0x00000400,SkillLineAbility Spell 24946 (Skill 573)
0,13094,1,0x00000400,SkillLineAbility Spell 24968 (Skill 573)
0,13095,1,0x00000400,SkillLineAbility Spell 24969 (Skill 573)
0,13096,1,0x00000400,SkillLineAbility Spell 24970 (Skill 573)
0,13097,1,0x00000400,SkillLineAbility Spell 24971 (Skill 573)
0,13098,1,0x00000400,SkillLineAbility Spell 24972 (Skill 573)
0,13236,1,0x00000400,SkillLineAbility Spell 25299 (Skill 573)
0,13237,1,0x00000400,SkillLineAbility Spell 25297 (Skill 573)
0,13559,1,0x00000400,SkillLineAbility Spell 26978 (Skill 573)
0,13560,1,0x00000400,SkillLineAbility Spell 26979 (Skill 573)
0,13561,1,0x00000400,SkillLineAbility Spell 26980 (Skill 573)
0,13562,1,0x00000400,SkillLineAbility Spell 26981 (Skill 573)
0,13563,1,0x00000400,SkillLineAbility Spell 26982 (Skill 573)
0,13564,1,0x00000400,SkillLineAbility Spell 26983 (Skill 573)
0,13574,1,0x00000400,SkillLineAbility Spell 26990 (Skill 573)
0,13575,1,0x00000400,SkillLineAbility Spell 26991 (Skill 573)
0,13579,1,0x00000400,SkillLineAbility Spell 26994 (Skill 573)
0,15049,1,0x00000400,SkillLineAbility Spell 33763 (Skill 573)
0,15077,1,0x00000400,SkillLineAbility Spell 33879 (Skill 573)
0,15078,1,0x00000400,SkillLineAbility Spell 33880 (Skill 573)
0,15079,1,0x00000400,SkillLineAbility Spell 33886 (Skill 573)
0,15080,1,0x00000400,SkillLineAbility Spell 33887 (Skill 573)
0,15081,1,0x00000400,SkillLineAbility Spell 33888 (Skill 573)
0,15082,1,0x00000400,SkillLineAbility Spell 33889 (Skill 573)
0,15083,1,0x00000400,SkillLineAbility Spell 33890 (Skill 573)
0,15084,1,0x00000400,SkillLineAbility Spell 33881 (Skill 573)
0,15085,1,0x00000400,SkillLineAbility Spell 33882 (Skill 573)
0,15086,1,0x00000400,SkillLineAbility Spell 33883 (Skill 573)
0,15089,1,0x00000400,SkillLineAbility Spell 33891 (Skill 573)
0,15152,1,0x00000400,SkillLineAbility Spell 34151 (Skill 573)
0,15153,1,0x00000400,SkillLineAbility Spell 34152 (Skill 573)
0,15154,1,0x00000400,SkillLineAbility Spell 34153 (Skill 573)
0,15413,1,0x00000400,SkillLineAbility Spell 16864 (Skill 573)
0,15414,1,0x00000400,SkillLineAbility Spell 16833 (Skill 573)
0,15415,1,0x00000400,SkillLineAbility Spell 16834 (Skill 573)
0,15416,1,0x00000400,SkillLineAbility Spell 16835 (Skill 573)
0,16614,1,0x00000400,SkillLineAbility Spell 48377 (Skill 573)
0,16615,1,0x00000400,SkillLineAbility Spell 48378 (Skill 573)
0,16622,1,0x00000400,SkillLineAbility Spell 48440 (Skill 573)
0,16623,1,0x00000400,SkillLineAbility Spell 48441 (Skill 573)
0,16624,1,0x00000400,SkillLineAbility Spell 48442 (Skill 573)
0,16625,1,0x00000400,SkillLineAbility Spell 48443 (Skill 573)
0,16626,1,0x00000400,SkillLineAbility Spell 48450 (Skill 573)
0,16627,1,0x00000400,SkillLineAbility Spell 48451 (Skill 573)
0,16641,1,0x00000400,SkillLineAbility Spell 48469 (Skill 573)
0,16642,1,0x00000400,SkillLineAbility Spell 48470 (Skill 573)
0,16645,1,0x00000400,SkillLineAbility Spell 48477 (Skill 573)
0,17366,1,0x00000400,SkillLineAbility Spell 48438 (Skill 573)
0,17455,1,0x00000400,SkillLineAbility Spell 50464 (Skill 573)
0,18166,1,0x00000400,SkillLineAbility Spell 53248 (Skill 573)
0,18167,1,0x00000400,SkillLineAbility Spell 53249 (Skill 573)
0,18168,1,0x00000400,SkillLineAbility Spell 53251 (Skill 573)
0,19960,1,0x00000400,SkillLineAbility Spell 48446 (Skill 573)
0,19961,1,0x00000400,SkillLineAbility Spell 48447 (Skill 573)
0,21049,1,0x00000400,SkillLineAbility Spell 65139 (Skill 573)
0,21102,1,0x00000400,SkillLineAbility Spell 66530 (Skill 573)
0,6309,1,0x00000400,SkillLineAbility Spell 467 (Skill 574)
0,6310,1,0x00000400,SkillLineAbility Spell 782 (Skill 574)
0,6311,1,0x00000400,SkillLineAbility Spell 1075 (Skill 574)
0,6312,1,0x00000400,SkillLineAbility Spell 8914 (Skill 574)
0,6313,1,0x00000400,SkillLineAbility Spell 9756 (Skill 574)
0,6314,1,0x00000400,SkillLineAbility Spell 9910 (Skill 574)
0,6315,1,0x00000400,SkillLineAbility Spell 770 (Skill 574)
0,6319,1,0x00000400,SkillLineAbility Spell 5176 (Skill 574)
0,6320,1,0x00000400,SkillLineAbility Spell 5177 (Skill 574)
0,6321,1,0x00000400,SkillLineAbility Spell 5178 (Skill 574)
0,6322,1,0x00000400,SkillLineAbility Spell 5179 (Skill 574)
0,6323,1,0x00000400,SkillLineAbility Spell 5180 (Skill 574)
0,6324,1,0x00000400,SkillLineAbility Spell 6780 (Skill 574)
0,6325,1,0x00000400,SkillLineAbility Spell 8905 (Skill 574)
0,6326,1,0x00000400,SkillLineAbility Spell 9912 (Skill 574)
0,6327,1,0x00000400,SkillLineAbility Spell 2912 (Skill 574)
0,6328,1,0x00000400,SkillLineAbility Spell 8949 (Skill 574)
0,6329,1,0x00000400,SkillLineAbility Spell 8950 (Skill 574)
0,6330,1,0x00000400,SkillLineAbility Spell 8951 (Skill 574)
0,6331,1,0x00000400,SkillLineAbility Spell 9875 (Skill 574)
0,6332,1,0x00000400,SkillLineAbility Spell 9876 (Skill 574)
0,6333,1,0x00000400,SkillLineAbility Spell 8921 (Skill 574)
0,6334,1,0x00000400,SkillLineAbility Spell 8924 (Skill 574)
0,6335,1,0x00000400,SkillLineAbility Spell 8925 (Skill 574)
0,6336,1,0x00000400,SkillLineAbility Spell 8926 (Skill 574)
0,6337,1,0x00000400,SkillLineAbility Spell 8927 (Skill 574)
0,6338,1,0x00000400,SkillLineAbility Spell 8928 (Skill 574)
0,6339,1,0x00000400,SkillLineAbility Spell 8929 (Skill 574)
0,6340,1,0x00000400,SkillLineAbility Spell 9833 (Skill 574)
0,6341,1,0x00000400,SkillLineAbility Spell 9834 (Skill 574)
0,6342,1,0x00000400,SkillLineAbility Spell 9835 (Skill 574)
0,6343,1,0x00000400,SkillLineAbility Spell 339 (Skill 574)
0,6344,1,0x00000400,SkillLineAbility Spell 1062 (Skill 574)
0,6345,1,0x00000400,SkillLineAbility Spell 5195 (Skill 574)
0,6346,1,0x00000400,SkillLineAbility Spell 5196 (Skill 574)
0,6347,1,0x00000400,SkillLineAbility Spell 9852 (Skill 574)
0,6348,1,0x00000400,SkillLineAbility Spell 9853 (Skill 574)
0,6353,1,0x00000400,SkillLineAbility Spell 2908 (Skill 574)
0,6354,1,0x00000400,SkillLineAbility Spell 8955 (Skill 574)
0,6355,1,0x00000400,SkillLineAbility Spell 9901 (Skill 574)
0,9356,1,0x00000400,SkillLineAbility Spell 16914 (Skill 574)
0,9395,1,0x00000400,SkillLineAbility Spell 16689 (Skill 574)
0,9876,1,0x00000400,SkillLineAbility Spell 16810 (Skill 574)
0,9877,1,0x00000400,SkillLineAbility Spell 16811 (Skill 574)
0,9878,1,0x00000400,SkillLineAbility Spell 16812 (Skill 574)
0,9879,1,0x00000400,SkillLineAbility Spell 16813 (Skill 574)
0,9891,1,0x00000400,SkillLineAbility Spell 17329 (Skill 574)
0,9892,1,0x00000400,SkillLineAbility Spell 17401 (Skill 574)
0,9893,1,0x00000400,SkillLineAbility Spell 17402 (Skill 574)
0,10499,1,0x00000400,SkillLineAbility Spell 2637 (Skill 574)
0,10500,1,0x00000400,SkillLineAbility Spell 18657 (Skill 574)
0,10501,1,0x00000400,SkillLineAbility Spell 18658 (Skill 574)
0,10737,1,0x00000400,SkillLineAbility Spell 18960 (Skill 574)
0,12324,1,0x00000400,SkillLineAbility Spell 22812 (Skill 574)
0,13083,1,0x00000400,SkillLineAbility Spell 24858 (Skill 574)
0,13084,1,0x00000400,SkillLineAbility Spell 24905 (Skill 574)
0,13086,1,0x00000400,SkillLineAbility Spell 24907 (Skill 574)
0,13235,1,0x00000400,SkillLineAbility Spell 25298 (Skill 574)
0,13565,1,0x00000400,SkillLineAbility Spell 26984 (Skill 574)
0,13566,1,0x00000400,SkillLineAbility Spell 26988 (Skill 574)
0,13567,1,0x00000400,SkillLineAbility Spell 26987 (Skill 574)
0,13568,1,0x00000400,SkillLineAbility Spell 26989 (Skill 574)
0,13569,1,0x00000400,SkillLineAbility Spell 27009 (Skill 574)
0,13570,1,0x00000400,SkillLineAbility Spell 26986 (Skill 574)
0,13571,1,0x00000400,SkillLineAbility Spell 27012 (Skill 574)
0,13576,1,0x00000400,SkillLineAbility Spell 26992 (Skill 574)
0,13580,1,0x00000400,SkillLineAbility Spell 26995 (Skill 574)
0,15057,1,0x00000400,SkillLineAbility Spell 33786 (Skill 574)
0,15059,1,0x00000400,SkillLineAbility Spell 33831 (Skill 574)
0,15060,1,0x00000400,SkillLineAbility Spell 33589 (Skill 574)
0,15061,1,0x00000400,SkillLineAbility Spell 33590 (Skill 574)
0,15062,1,0x00000400,SkillLineAbility Spell 33591 (Skill 574)
0,15063,1,0x00000400,SkillLineAbility Spell 33592 (Skill 574)
0,15064,1,0x00000400,SkillLineAbility Spell 33596 (Skill 574)
0,15065,1,0x00000400,SkillLineAbility Spell 33597 (Skill 574)
0,15066,1,0x00000400,SkillLineAbility Spell 33599 (Skill 574)
0,15068,1,0x00000400,SkillLineAbility Spell 33600 (Skill 574)
0,15069,1,0x00000400,SkillLineAbility Spell 33601 (Skill 574)
0,15070,1,0x00000400,SkillLineAbility Spell 33602 (Skill 574)
0,15071,1,0x00000400,SkillLineAbility Spell 33603 (Skill 574)
0,15072,1,0x00000400,SkillLineAbility Spell 33604 (Skill 574)
0,15073,1,0x00000400,SkillLineAbility Spell 33605 (Skill 574)
0,15074,1,0x00000400,SkillLineAbility Spell 33606 (Skill 574)
0,15075,1,0x00000400,SkillLineAbility Spell 33607 (Skill 574)
0,15120,1,0x00000400,SkillLineAbility Spell 33956 (Skill 574)
0,15158,1,0x00000400,SkillLineAbility Spell 29166 (Skill 574)
0,15406,1,0x00000400,SkillLineAbility Spell 5570 (Skill 574)
0,15407,1,0x00000400,SkillLineAbility Spell 24974 (Skill 574)
0,15408,1,0x00000400,SkillLineAbility Spell 24975 (Skill 574)
0,15409,1,0x00000400,SkillLineAbility Spell 24976 (Skill 574)
0,15411,1,0x00000400,SkillLineAbility Spell 24977 (Skill 574)
0,15412,1,0x00000400,SkillLineAbility Spell 27013 (Skill 574)
0,15417,1,0x00000400,SkillLineAbility Spell 35363 (Skill 574)
0,15418,1,0x00000400,SkillLineAbility Spell 35364 (Skill 574)
0,15611,1,0x00000400,SkillLineAbility Spell 26985 (Skill 574)
0,15974,1,0x00000400,SkillLineAbility Spell 42231 (Skill 574)
0,15978,1,0x00000400,SkillLineAbility Spell 42232 (Skill 574)
0,15979,1,0x00000400,SkillLineAbility Spell 42233 (Skill 574)
0,15980,1,0x00000400,SkillLineAbility Spell 42230 (Skill 574)
0,16632,1,0x00000400,SkillLineAbility Spell 48459 (Skill 574)
0,16633,1,0x00000400,SkillLineAbility Spell 48461 (Skill 574)
0,16634,1,0x00000400,SkillLineAbility Spell 48462 (Skill 574)
0,16635,1,0x00000400,SkillLineAbility Spell 48463 (Skill 574)
0,16636,1,0x00000400,SkillLineAbility Spell 48464 (Skill 574)
0,16637,1,0x00000400,SkillLineAbility Spell 48465 (Skill 574)
0,16638,1,0x00000400,SkillLineAbility Spell 48466 (Skill 574)
0,16640,1,0x00000400,SkillLineAbility Spell 48468 (Skill 574)
0,17467,1,0x00000400,SkillLineAbility Spell 50516 (Skill 574)
0,18025,1,0x00000400,SkillLineAbility Spell 53307 (Skill 574)
0,18026,1,0x00000400,SkillLineAbility Spell 53312 (Skill 574)
0,18027,1,0x00000400,SkillLineAbility Spell 53308 (Skill 574)
0,18169,1,0x00000400,SkillLineAbility Spell 53223 (Skill 574)
0,18170,1,0x00000400,SkillLineAbility Spell 53225 (Skill 574)
0,18171,1,0x00000400,SkillLineAbility Spell 53226 (Skill 574)
0,20662,1,0x00000400,SkillLineAbility Spell 61384 (Skill 574)
0,20710,1,0x00000400,SkillLineAbility Spell 61391 (Skill 574)
0,20711,1,0x00000400,SkillLineAbility Spell 61390 (Skill 574)
0,20712,1,0x00000400,SkillLineAbility Spell 61388 (Skill 574)
0,20713,1,0x00000400,SkillLineAbility Spell 61387 (Skill 574)
0,20729,1,0x00000400,SkillLineAbility Spell 53227 (Skill 574)
0,6408,1,0x00000100,SkillLineAbility Spell 686 (Skill 593)
0,6409,1,0x00000100,SkillLineAbility Spell 695 (Skill 593)
0,6410,1,0x00000100,SkillLineAbility Spell 705 (Skill 593)
0,6411,1,0x00000100,SkillLineAbility Spell 1088 (Skill 593)
0,6412,1,0x00000100,SkillLineAbility Spell 1106 (Skill 593)
0,6413,1,0x00000100,SkillLineAbility Spell 7641 (Skill 593)
0,6414,1,0x00000100,SkillLineAbility Spell 11659 (Skill 593)
0,6415,1,0x00000100,SkillLineAbility Spell 11660 (Skill 593)
0,6416,1,0x00000100,SkillLineAbility Spell 11661 (Skill 593)
0,6417,1,0x00000100,SkillLineAbility Spell 348 (Skill 593)
0,6418,1,0x00000100,SkillLineAbility Spell 707 (Skill 593)
0,6419,1,0x00000100,SkillLineAbility Spell 1094 (Skill 593)
0,6420,1,0x00000100,SkillLineAbility Spell 2941 (Skill 593)
0,6421,1,0x00000100,SkillLineAbility Spell 11665 (Skill 593)
0,6422,1,0x00000100,SkillLineAbility Spell 11667 (Skill 593)
0,6423,1,0x00000100,SkillLineAbility Spell 11668 (Skill 593)
0,6430,1,0x00000100,SkillLineAbility Spell 5740 (Skill 593)
0,6431,1,0x00000100,SkillLineAbility Spell 6219 (Skill 593)
0,6432,1,0x00000100,SkillLineAbility Spell 11677 (Skill 593)
0,6433,1,0x00000100,SkillLineAbility Spell 11678 (Skill 593)
0,6434,1,0x00000100,SkillLineAbility Spell 1949 (Skill 593)
0,6435,1,0x00000100,SkillLineAbility Spell 11683 (Skill 593)
0,6436,1,0x00000100,SkillLineAbility Spell 11684 (Skill 593)
0,6437,1,0x00000100,SkillLineAbility Spell 5857 (Skill 593)
0,6438,1,0x00000100,SkillLineAbility Spell 11681 (Skill 593)
0,6439,1,0x00000100,SkillLineAbility Spell 11682 (Skill 593)
0,10039,1,0x00000100,SkillLineAbility Spell 5676 (Skill 593)
0,10040,1,0x00000100,SkillLineAbility Spell 6353 (Skill 593)
0,10091,1,0x00000100,SkillLineAbility Spell 17877 (Skill 593)
0,10094,1,0x00000100,SkillLineAbility Spell 17919 (Skill 593)
0,10095,1,0x00000100,SkillLineAbility Spell 17920 (Skill 593)
0,10096,1,0x00000100,SkillLineAbility Spell 17921 (Skill 593)
0,10097,1,0x00000100,SkillLineAbility Spell 17922 (Skill 593)
0,10098,1,0x00000100,SkillLineAbility Spell 17923 (Skill 593)
0,10099,1,0x00000100,SkillLineAbility Spell 17924 (Skill 593)
0,10117,1,0x00000100,SkillLineAbility Spell 17962 (Skill 593)
0,10656,1,0x00000100,SkillLineAbility Spell 18867 (Skill 593)
0,10657,1,0x00000100,SkillLineAbility Spell 18868 (Skill 593)
0,10658,1,0x00000100,SkillLineAbility Spell 18869 (Skill 593)
0,10659,1,0x00000100,SkillLineAbility Spell 18870 (Skill 593)
0,10660,1,0x00000100,SkillLineAbility Spell 18871 (Skill 593)
0,13247,1,0x00000100,SkillLineAbility Spell 25307 (Skill 593)
0,13248,1,0x00000100,SkillLineAbility Spell 25309 (Skill 593)
0,13723,1,0x00000100,SkillLineAbility Spell 27209 (Skill 593)
0,13724,1,0x00000100,SkillLineAbility Spell 27215 (Skill 593)
0,13726,1,0x00000100,SkillLineAbility Spell 27210 (Skill 593)
0,13727,1,0x00000100,SkillLineAbility Spell 27212 (Skill 593)
0,13728,1,0x00000100,SkillLineAbility Spell 27213 (Skill 593)
0,13729,1,0x00000100,SkillLineAbility Spell 27214 (Skill 593)
0,13730,1,0x00000100,SkillLineAbility Spell 27211 (Skill 593)
0,13731,1,0x00000100,SkillLineAbility Spell 27263 (Skill 593)
0,14160,1,0x00000100,SkillLineAbility Spell 29722 (Skill 593)
0,14326,1,0x00000100,SkillLineAbility Spell 30283 (Skill 593)
0,14327,1,0x00000100,SkillLineAbility Spell 30288 (Skill 593)
0,14328,1,0x00000100,SkillLineAbility Spell 30289 (Skill 593)
0,14329,1,0x00000100,SkillLineAbility Spell 30290 (Skill 593)
0,14330,1,0x00000100,SkillLineAbility Spell 30291 (Skill 593)
0,14331,1,0x00000100,SkillLineAbility Spell 30292 (Skill 593)
0,14332,1,0x00000100,SkillLineAbility Spell 30295 (Skill 593)
0,14333,1,0x00000100,SkillLineAbility Spell 30293 (Skill 593)
0,14334,1,0x00000100,SkillLineAbility Spell 30296 (Skill 593)
0,14335,1,0x00000100,SkillLineAbility Spell 30299 (Skill 593)
0,14336,1,0x00000100,SkillLineAbility Spell 30301 (Skill 593)
0,14337,1,0x00000100,SkillLineAbility Spell 30302 (Skill 593)
0,14810,1,0x00000100,SkillLineAbility Spell 32231 (Skill 593)
0,14844,1,0x00000100,SkillLineAbility Spell 30413 (Skill 593)
0,14845,1,0x00000100,SkillLineAbility Spell 30414 (Skill 593)
0,15311,1,0x00000100,SkillLineAbility Spell 34935 (Skill 593)
0,15312,1,0x00000100,SkillLineAbility Spell 34938 (Skill 593)
0,15313,1,0x00000100,SkillLineAbility Spell 34939 (Skill 593)
0,15314,1,0x00000100,SkillLineAbility Spell 34936 (Skill 593)
0,15352,1,0x00000100,SkillLineAbility Spell 30459 (Skill 593)
0,15608,1,0x00000100,SkillLineAbility Spell 30545 (Skill 593)
0,15650,1,0x00000100,SkillLineAbility Spell 30546 (Skill 593)
0,15992,1,0x00000100,SkillLineAbility Spell 42223 (Skill 593)
0,15993,1,0x00000100,SkillLineAbility Spell 42224 (Skill 593)
0,15994,1,0x00000100,SkillLineAbility Spell 42225 (Skill 593)
0,15995,1,0x00000100,SkillLineAbility Spell 42226 (Skill 593)
0,15996,1,0x00000100,SkillLineAbility Spell 42218 (Skill 593)
0,16436,1,0x00000100,SkillLineAbility Spell 47808 (Skill 593)
0,16437,1,0x00000100,SkillLineAbility Spell 47809 (Skill 593)
0,16438,1,0x00000100,SkillLineAbility Spell 47810 (Skill 593)
0,16439,1,0x00000100,SkillLineAbility Spell 47811 (Skill 593)
0,16442,1,0x00000100,SkillLineAbility Spell 47814 (Skill 593)
0,16443,1,0x00000100,SkillLineAbility Spell 47815 (Skill 593)
0,16444,1,0x00000100,SkillLineAbility Spell 47819 (Skill 593)
0,16445,1,0x00000100,SkillLineAbility Spell 47820 (Skill 593)
0,16446,1,0x00000100,SkillLineAbility Spell 47817 (Skill 593)
0,16447,1,0x00000100,SkillLineAbility Spell 47818 (Skill 593)
0,16448,1,0x00000100,SkillLineAbility Spell 47823 (Skill 593)
0,16449,1,0x00000100,SkillLineAbility Spell 47822 (Skill 593)
0,16450,1,0x00000100,SkillLineAbility Spell 47824 (Skill 593)
0,16451,1,0x00000100,SkillLineAbility Spell 47825 (Skill 593)
0,16452,1,0x00000100,SkillLineAbility Spell 47826 (Skill 593)
0,16453,1,0x00000100,SkillLineAbility Spell 47827 (Skill 593)
0,16460,1,0x00000100,SkillLineAbility Spell 47837 (Skill 593)
0,16461,1,0x00000100,SkillLineAbility Spell 47838 (Skill 593)
0,16464,1,0x00000100,SkillLineAbility Spell 47846 (Skill 593)
0,16465,1,0x00000100,SkillLineAbility Spell 47847 (Skill 593)
0,16513,1,0x00000100,SkillLineAbility Spell 47897 (Skill 593)
0,17537,1,0x00000100,SkillLineAbility Spell 50796 (Skill 593)
0,19982,1,0x00000100,SkillLineAbility Spell 58284 (Skill 593)
0,20139,1,0x00000100,SkillLineAbility Spell 59170 (Skill 593)
0,20140,1,0x00000100,SkillLineAbility Spell 59171 (Skill 593)
0,20141,1,0x00000100,SkillLineAbility Spell 59172 (Skill 593)
0,20507,1,0x00000100,SkillLineAbility Spell 61290 (Skill 593)
0,21722,1,0x00000100,SkillLineAbility Spell 75445 (Skill 593)
0,6501,1,0x00000002,SkillLineAbility Spell 635 (Skill 594)
0,6502,1,0x00000002,SkillLineAbility Spell 639 (Skill 594)
0,6503,1,0x00000002,SkillLineAbility Spell 647 (Skill 594)
0,6504,1,0x00000002,SkillLineAbility Spell 1026 (Skill 594)
0,6506,1,0x00000002,SkillLineAbility Spell 3472 (Skill 594)
0,6507,1,0x00000002,SkillLineAbility Spell 10328 (Skill 594)
0,6508,1,0x00000002,SkillLineAbility Spell 10329 (Skill 594)
0,6509,1,0x00000002,SkillLineAbility Spell 633 (Skill 594)
0,6510,1,0x00000002,SkillLineAbility Spell 2800 (Skill 594)
0,6511,1,0x00000002,SkillLineAbility Spell 10310 (Skill 594)
0,6512,1,0x00000002,SkillLineAbility Spell 879 (Skill 594)
0,6513,1,0x00000002,SkillLineAbility Spell 5614 (Skill 594)
0,6514,1,0x00000002,SkillLineAbility Spell 5615 (Skill 594)
0,6515,1,0x00000002,SkillLineAbility Spell 10312 (Skill 594)
0,6516,1,0x00000002,SkillLineAbility Spell 10313 (Skill 594)
0,6517,1,0x00000002,SkillLineAbility Spell 10314 (Skill 594)
0,6518,1,0x00000002,SkillLineAbility Spell 2812 (Skill 594)
0,6519,1,0x00000002,SkillLineAbility Spell 10318 (Skill 594)
0,6521,1,0x00000002,SkillLineAbility Spell 7328 (Skill 594)
0,6526,1,0x00000002,SkillLineAbility Spell 10326 (Skill 594)
0,6527,1,0x00000002,SkillLineAbility Spell 5502 (Skill 594)
0,6528,1,0x00000002,SkillLineAbility Spell 4987 (Skill 594)
0,6529,1,0x00000002,SkillLineAbility Spell 1152 (Skill 594)
0,7594,0,0x00000405,SkillLineAbility Spell 13819 (Skill 594)
0,7594,1,0x00000002,SkillLineAbility Spell 13819 (Skill 594)
0,11245,1,0x00000002,SkillLineAbility Spell 19742 (Skill 594)
0,11246,1,0x00000002,SkillLineAbility Spell 19850 (Skill 594)
0,11247,1,0x00000002,SkillLineAbility Spell 19852 (Skill 594)
0,11248,1,0x00000002,SkillLineAbility Spell 19853 (Skill 594)
0,11249,1,0x00000002,SkillLineAbility Spell 19854 (Skill 594)
0,11276,1,0x00000002,SkillLineAbility Spell 19750 (Skill 594)
0,11277,1,0x00000002,SkillLineAbility Spell 19939 (Skill 594)
0,11278,1,0x00000002,SkillLineAbility Spell 19940 (Skill 594)
0,11279,1,0x00000002,SkillLineAbility Spell 19941 (Skill 594)
0,11280,1,0x00000002,SkillLineAbility Spell 19942 (Skill 594)
0,11281,1,0x00000002,SkillLineAbility Spell 19943 (Skill 594)
0,11536,1,0x00000002,SkillLineAbility Spell 20154 (Skill 594)
0,11537,1,0x00000002,SkillLineAbility Spell 20187 (Skill 594)
0,11538,1,0x00000002,SkillLineAbility Spell 20165 (Skill 594)
0,11539,1,0x00000002,SkillLineAbility Spell 20185 (Skill 594)
0,11540,1,0x00000002,SkillLineAbility Spell 20166 (Skill 594)
0,11541,1,0x00000002,SkillLineAbility Spell 20186 (Skill 594)
0,11605,1,0x00000002,SkillLineAbility Spell 20359 (Skill 594)
0,11606,1,0x00000002,SkillLineAbility Spell 20360 (Skill 594)
0,11607,1,0x00000002,SkillLineAbility Spell 20361 (Skill 594)
0,11641,1,0x00000002,SkillLineAbility Spell 20473 (Skill 594)
0,11794,1,0x00000002,SkillLineAbility Spell 10322 (Skill 594)
0,11795,1,0x00000002,SkillLineAbility Spell 10324 (Skill 594)
0,11796,1,0x00000002,SkillLineAbility Spell 20772 (Skill 594)
0,11797,1,0x00000002,SkillLineAbility Spell 20773 (Skill 594)
0,11896,1,0x00000002,SkillLineAbility Spell 20929 (Skill 594)
0,11897,1,0x00000002,SkillLineAbility Spell 20930 (Skill 594)
0,11957,1,0x00000002,SkillLineAbility Spell 21084 (Skill 594)
0,12518,0,0x00000405,SkillLineAbility Spell 23214 (Skill 594)
0,12518,1,0x00000002,SkillLineAbility Spell 23214 (Skill 594)
0,13229,1,0x00000002,SkillLineAbility Spell 25292 (Skill 594)
0,13230,1,0x00000002,SkillLineAbility Spell 25290 (Skill 594)
0,13349,1,0x00000002,SkillLineAbility Spell 5923 (Skill 594)
0,13350,1,0x00000002,SkillLineAbility Spell 5924 (Skill 594)
0,13351,1,0x00000002,SkillLineAbility Spell 5925 (Skill 594)
0,13354,1,0x00000002,SkillLineAbility Spell 9453 (Skill 594)
0,13355,1,0x00000002,SkillLineAbility Spell 25836 (Skill 594)
0,13366,1,0x00000002,SkillLineAbility Spell 25894 (Skill 594)
0,13394,1,0x00000002,SkillLineAbility Spell 5926 (Skill 594)
